[2026-02-27 04:20:21,985][__main__][INFO] - Loading Model: Qwen/Qwen3-1.7B
[2026-02-27 05:42:15,524][__main__][INFO] - Epoch 2 | Step 680 | Loss: 0.4082 | LR: 0.000026
[2026-02-27 05:42:21,860][__main__][INFO] - Epoch 2 | Step 690 | Loss: 0.4062 | LR: 0.000026
[2026-02-27 05:42:21,860][__main__][INFO] - Epoch 2 | Step 690 | Loss: 0.4629 | LR: 0.000026
[2026-02-27 05:42:28,865][__main__][INFO] - Epoch 2 | Step 700 | Loss: 0.4863 | LR: 0.000026
[2026-02-27 05:42:28,866][__main__][INFO] - Epoch 2 | Step 700 | Loss: 0.3809 | LR: 0.000026
[2026-02-27 05:42:35,197][__main__][INFO] - Epoch 2 | Step 710 | Loss: 0.3555 | LR: 0.000026
[2026-02-27 05:42:35,197][__main__][INFO] - Epoch 2 | Step 710 | Loss: 0.3438 | LR: 0.000026
[2026-02-27 05:42:41,886][__main__][INFO] - Epoch 2 | Step 720 | Loss: 0.4746 | LR: 0.000026
[2026-02-27 05:42:41,886][__main__][INFO] - Epoch 2 | Step 720 | Loss: 0.5117 | LR: 0.000026
[2026-02-27 05:42:48,556][__main__][INFO] - Epoch 2 | Step 730 | Loss: 0.4648 | LR: 0.000026
[2026-02-27 05:42:48,556][__main__][INFO] - Epoch 2 | Step 730 | Loss: 0.4062 | LR: 0.000026
[2026-02-27 05:42:54,893][__main__][INFO] - Epoch 2 | Step 740 | Loss: 0.4590 | LR: 0.000026
[2026-02-27 05:42:54,893][__main__][INFO] - Epoch 2 | Step 740 | Loss: 0.5547 | LR: 0.000026
[2026-02-27 05:43:01,902][__main__][INFO] - Epoch 2 | Step 750 | Loss: 0.4082 | LR: 0.000026
[2026-02-27 05:43:01,903][__main__][INFO] - Epoch 2 | Step 750 | Loss: 0.5000 | LR: 0.000026
[2026-02-27 05:43:08,224][__main__][INFO] - Epoch 2 | Step 760 | Loss: 0.4316 | LR: 0.000026
[2026-02-27 05:43:08,224][__main__][INFO] - Epoch 2 | Step 760 | Loss: 0.4961 | LR: 0.000026
[2026-02-27 05:43:14,898][__main__][INFO] - Epoch 2 | Step 770 | Loss: 0.3965 | LR: 0.000025
[2026-02-27 05:43:15,210][__main__][INFO] - Epoch 2 | Step 770 | Loss: 0.4297 | LR: 0.000025
[2026-02-27 05:43:21,540][__main__][INFO] - Epoch 2 | Step 780 | Loss: 0.3652 | LR: 0.000025
[2026-02-27 05:43:21,541][__main__][INFO] - Epoch 2 | Step 780 | Loss: 0.4297 | LR: 0.000025
[2026-02-27 05:43:28,195][__main__][INFO] - Epoch 2 | Step 790 | Loss: 0.4121 | LR: 0.000025
[2026-02-27 05:43:28,196][__main__][INFO] - Epoch 2 | Step 790 | Loss: 0.4844 | LR: 0.000025
[2026-02-27 05:43:34,910][__main__][INFO] - Epoch 2 | Step 800 | Loss: 0.3945 | LR: 0.000025
[2026-02-27 05:43:34,910][__main__][INFO] - Epoch 2 | Step 800 | Loss: 0.3516 | LR: 0.000025
[2026-02-27 05:43:41,592][__main__][INFO] - Epoch 2 | Step 810 | Loss: 0.3359 | LR: 0.000025
[2026-02-27 05:43:41,592][__main__][INFO] - Epoch 2 | Step 810 | Loss: 0.3750 | LR: 0.000025
[2026-02-27 05:43:48,270][__main__][INFO] - Epoch 2 | Step 820 | Loss: 0.5352 | LR: 0.000025
[2026-02-27 05:43:48,271][__main__][INFO] - Epoch 2 | Step 820 | Loss: 0.4004 | LR: 0.000025
[2026-02-27 05:43:54,599][__main__][INFO] - Epoch 2 | Step 830 | Loss: 0.5625 | LR: 0.000025
[2026-02-27 05:43:54,600][__main__][INFO] - Epoch 2 | Step 830 | Loss: 0.4512 | LR: 0.000025
[2026-02-27 05:44:01,268][__main__][INFO] - Epoch 2 | Step 840 | Loss: 0.4824 | LR: 0.000025
[2026-02-27 05:44:01,268][__main__][INFO] - Epoch 2 | Step 840 | Loss: 0.6016 | LR: 0.000025
[2026-02-27 05:44:07,942][__main__][INFO] - Epoch 2 | Step 850 | Loss: 0.5625 | LR: 0.000025
[2026-02-27 05:44:07,942][__main__][INFO] - Epoch 2 | Step 850 | Loss: 0.4238 | LR: 0.000025
[2026-02-27 05:44:14,614][__main__][INFO] - Epoch 2 | Step 860 | Loss: 0.3867 | LR: 0.000025
[2026-02-27 05:44:14,615][__main__][INFO] - Epoch 2 | Step 860 | Loss: 0.4961 | LR: 0.000025
[2026-02-27 05:44:21,297][__main__][INFO] - Epoch 2 | Step 870 | Loss: 0.4043 | LR: 0.000024
[2026-02-27 05:44:21,298][__main__][INFO] - Epoch 2 | Step 870 | Loss: 0.4941 | LR: 0.000024
[2026-02-27 05:44:27,976][__main__][INFO] - Epoch 2 | Step 880 | Loss: 0.4668 | LR: 0.000024
[2026-02-27 05:44:27,976][__main__][INFO] - Epoch 2 | Step 880 | Loss: 0.3633 | LR: 0.000024
[2026-02-27 05:44:34,651][__main__][INFO] - Epoch 2 | Step 890 | Loss: 0.3691 | LR: 0.000024
[2026-02-27 05:44:34,652][__main__][INFO] - Epoch 2 | Step 890 | Loss: 0.4902 | LR: 0.000024
[2026-02-27 05:44:41,325][__main__][INFO] - Epoch 2 | Step 900 | Loss: 0.4922 | LR: 0.000024
[2026-02-27 05:44:41,325][__main__][INFO] - Epoch 2 | Step 900 | Loss: 0.4062 | LR: 0.000024
[2026-02-27 05:44:47,659][__main__][INFO] - Epoch 2 | Step 910 | Loss: 0.5273 | LR: 0.000024
[2026-02-27 05:44:47,659][__main__][INFO] - Epoch 2 | Step 910 | Loss: 0.3496 | LR: 0.000024
[2026-02-27 05:44:54,301][__main__][INFO] - Epoch 2 | Step 920 | Loss: 0.5273 | LR: 0.000024
[2026-02-27 05:44:54,302][__main__][INFO] - Epoch 2 | Step 920 | Loss: 0.3301 | LR: 0.000024
[2026-02-27 05:45:00,970][__main__][INFO] - Epoch 2 | Step 930 | Loss: 0.2871 | LR: 0.000024
[2026-02-27 05:45:00,971][__main__][INFO] - Epoch 2 | Step 930 | Loss: 0.4043 | LR: 0.000024
[2026-02-27 05:45:07,624][__main__][INFO] - Epoch 2 | Step 940 | Loss: 0.4395 | LR: 0.000024
[2026-02-27 05:45:07,625][__main__][INFO] - Epoch 2 | Step 940 | Loss: 0.5742 | LR: 0.000024
[2026-02-27 05:45:14,285][__main__][INFO] - Epoch 2 | Step 950 | Loss: 0.4531 | LR: 0.000024
[2026-02-27 05:45:14,285][__main__][INFO] - Epoch 2 | Step 950 | Loss: 0.5078 | LR: 0.000024
[2026-02-27 05:45:20,618][__main__][INFO] - Epoch 2 | Step 960 | Loss: 0.4023 | LR: 0.000024
[2026-02-27 05:45:20,618][__main__][INFO] - Epoch 2 | Step 960 | Loss: 0.4766 | LR: 0.000024
[2026-02-27 05:45:27,625][__main__][INFO] - Epoch 2 | Step 970 | Loss: 0.4395 | LR: 0.000023
[2026-02-27 05:45:27,626][__main__][INFO] - Epoch 2 | Step 970 | Loss: 0.3770 | LR: 0.000023
[2026-02-27 05:45:33,970][__main__][INFO] - Epoch 2 | Step 980 | Loss: 0.3711 | LR: 0.000023
[2026-02-27 05:45:33,970][__main__][INFO] - Epoch 2 | Step 980 | Loss: 0.4062 | LR: 0.000023
[2026-02-27 05:45:40,951][__main__][INFO] - Epoch 2 | Step 990 | Loss: 0.3887 | LR: 0.000023
[2026-02-27 05:45:40,952][__main__][INFO] - Epoch 2 | Step 990 | Loss: 0.3105 | LR: 0.000023
[2026-02-27 05:45:47,280][__main__][INFO] - Epoch 2 | Step 1000 | Loss: 0.4902 | LR: 0.000023
[2026-02-27 05:45:47,281][__main__][INFO] - Epoch 2 | Step 1000 | Loss: 0.5117 | LR: 0.000023
[2026-02-27 05:45:53,931][__main__][INFO] - Epoch 2 | Step 1010 | Loss: 0.3848 | LR: 0.000023
[2026-02-27 05:45:53,931][__main__][INFO] - Epoch 2 | Step 1010 | Loss: 0.3008 | LR: 0.000023
[2026-02-27 05:46:00,618][__main__][INFO] - Epoch 2 | Step 1020 | Loss: 0.3105 | LR: 0.000023
[2026-02-27 05:46:00,619][__main__][INFO] - Epoch 2 | Step 1020 | Loss: 0.5625 | LR: 0.000023
[2026-02-27 05:46:06,958][__main__][INFO] - Epoch 2 | Step 1030 | Loss: 0.3848 | LR: 0.000023
[2026-02-27 05:46:06,958][__main__][INFO] - Epoch 2 | Step 1030 | Loss: 0.4980 | LR: 0.000023
[2026-02-27 05:46:13,982][__main__][INFO] - Epoch 2 | Step 1040 | Loss: 0.3711 | LR: 0.000023
[2026-02-27 05:46:13,983][__main__][INFO] - Epoch 2 | Step 1040 | Loss: 0.4590 | LR: 0.000023
[2026-02-27 05:46:20,316][__main__][INFO] - Epoch 2 | Step 1050 | Loss: 0.4355 | LR: 0.000023
[2026-02-27 05:46:20,317][__main__][INFO] - Epoch 2 | Step 1050 | Loss: 0.3828 | LR: 0.000023
[2026-02-27 05:46:27,325][__main__][INFO] - Epoch 2 | Step 1060 | Loss: 0.4375 | LR: 0.000022
[2026-02-27 05:46:27,325][__main__][INFO] - Epoch 2 | Step 1060 | Loss: 0.4707 | LR: 0.000022
[2026-02-27 05:46:33,658][__main__][INFO] - Epoch 2 | Step 1070 | Loss: 0.2969 | LR: 0.000022
[2026-02-27 05:46:33,659][__main__][INFO] - Epoch 2 | Step 1070 | Loss: 0.4629 | LR: 0.000022
[2026-02-27 05:46:40,366][__main__][INFO] - Epoch 2 | Step 1080 | Loss: 0.5039 | LR: 0.000022
[2026-02-27 05:46:40,366][__main__][INFO] - Epoch 2 | Step 1080 | Loss: 0.3672 | LR: 0.000022
[2026-02-27 05:46:47,006][__main__][INFO] - Epoch 2 | Step 1090 | Loss: 0.4004 | LR: 0.000022
[2026-02-27 05:46:47,006][__main__][INFO] - Epoch 2 | Step 1090 | Loss: 0.3828 | LR: 0.000022
[2026-02-27 05:46:53,349][__main__][INFO] - Epoch 2 | Step 1100 | Loss: 0.5039 | LR: 0.000022
[2026-02-27 05:46:53,349][__main__][INFO] - Epoch 2 | Step 1100 | Loss: 0.4219 | LR: 0.000022
[2026-02-27 05:47:00,360][__main__][INFO] - Epoch 2 | Step 1110 | Loss: 0.3984 | LR: 0.000022
[2026-02-27 05:47:00,360][__main__][INFO] - Epoch 2 | Step 1110 | Loss: 0.4668 | LR: 0.000022
[2026-02-27 05:47:06,695][__main__][INFO] - Epoch 2 | Step 1120 | Loss: 0.4609 | LR: 0.000022
[2026-02-27 05:47:06,695][__main__][INFO] - Epoch 2 | Step 1120 | Loss: 0.5469 | LR: 0.000022
[2026-02-27 05:47:13,735][__main__][INFO] - Epoch 2 | Step 1130 | Loss: 0.3828 | LR: 0.000022
[2026-02-27 05:47:13,735][__main__][INFO] - Epoch 2 | Step 1130 | Loss: 0.4258 | LR: 0.000022
[2026-02-27 05:47:20,062][__main__][INFO] - Epoch 2 | Step 1140 | Loss: 0.3770 | LR: 0.000022
[2026-02-27 05:47:20,062][__main__][INFO] - Epoch 2 | Step 1140 | Loss: 0.4355 | LR: 0.000022
[2026-02-27 05:47:26,770][__main__][INFO] - Epoch 2 | Step 1150 | Loss: 0.4238 | LR: 0.000022
[2026-02-27 05:47:26,770][__main__][INFO] - Epoch 2 | Step 1150 | Loss: 0.4102 | LR: 0.000022
[2026-02-27 05:47:33,421][__main__][INFO] - Epoch 2 | Step 1160 | Loss: 0.3184 | LR: 0.000021
[2026-02-27 05:47:33,422][__main__][INFO] - Epoch 2 | Step 1160 | Loss: 0.5078 | LR: 0.000021
[2026-02-27 05:47:40,142][__main__][INFO] - Epoch 2 | Step 1170 | Loss: 0.3457 | LR: 0.000021
[2026-02-27 05:47:40,142][__main__][INFO] - Epoch 2 | Step 1170 | Loss: 0.3887 | LR: 0.000021
[2026-02-27 05:47:46,799][__main__][INFO] - Epoch 2 | Step 1180 | Loss: 0.3633 | LR: 0.000021
[2026-02-27 05:47:46,800][__main__][INFO] - Epoch 2 | Step 1180 | Loss: 0.5469 | LR: 0.000021
[2026-02-27 05:47:53,140][__main__][INFO] - Epoch 2 | Step 1190 | Loss: 0.4434 | LR: 0.000021
[2026-02-27 05:47:53,141][__main__][INFO] - Epoch 2 | Step 1190 | Loss: 0.3418 | LR: 0.000021
[2026-02-27 05:47:59,783][__main__][INFO] - Epoch 2 | Step 1200 | Loss: 0.5117 | LR: 0.000021
[2026-02-27 05:47:59,784][__main__][INFO] - Epoch 2 | Step 1200 | Loss: 0.4883 | LR: 0.000021
[2026-02-27 05:48:06,440][__main__][INFO] - Epoch 2 | Step 1210 | Loss: 0.4141 | LR: 0.000021
[2026-02-27 05:48:06,441][__main__][INFO] - Epoch 2 | Step 1210 | Loss: 0.3633 | LR: 0.000021
[2026-02-27 05:48:13,119][__main__][INFO] - Epoch 2 | Step 1220 | Loss: 0.6172 | LR: 0.000021
[2026-02-27 05:48:13,120][__main__][INFO] - Epoch 2 | Step 1220 | Loss: 0.5352 | LR: 0.000021
[2026-02-27 05:48:19,771][__main__][INFO] - Epoch 2 | Step 1230 | Loss: 0.4824 | LR: 0.000021
[2026-02-27 05:48:19,771][__main__][INFO] - Epoch 2 | Step 1230 | Loss: 0.6016 | LR: 0.000021
[2026-02-27 05:48:26,471][__main__][INFO] - Epoch 2 | Step 1240 | Loss: 0.3594 | LR: 0.000021
[2026-02-27 05:48:26,471][__main__][INFO] - Epoch 2 | Step 1240 | Loss: 0.4707 | LR: 0.000021
[2026-02-27 05:48:33,138][__main__][INFO] - Epoch 2 | Step 1250 | Loss: 0.3184 | LR: 0.000021
[2026-02-27 05:48:33,139][__main__][INFO] - Epoch 2 | Step 1250 | Loss: 0.3496 | LR: 0.000021
[2026-02-27 05:48:39,474][__main__][INFO] - Epoch 2 | Step 1260 | Loss: 0.4980 | LR: 0.000020
[2026-02-27 05:48:39,474][__main__][INFO] - Epoch 2 | Step 1260 | Loss: 0.3438 | LR: 0.000020
[2026-02-27 05:48:46,166][__main__][INFO] - Epoch 2 | Step 1270 | Loss: 0.3379 | LR: 0.000020
[2026-02-27 05:48:46,167][__main__][INFO] - Epoch 2 | Step 1270 | Loss: 0.4336 | LR: 0.000020
[2026-02-27 05:48:52,822][__main__][INFO] - Epoch 2 | Step 1280 | Loss: 0.3633 | LR: 0.000020
[2026-02-27 05:48:52,823][__main__][INFO] - Epoch 2 | Step 1280 | Loss: 0.6016 | LR: 0.000020
[2026-02-27 05:48:59,501][__main__][INFO] - Epoch 2 | Step 1290 | Loss: 0.5078 | LR: 0.000020
[2026-02-27 05:48:59,502][__main__][INFO] - Epoch 2 | Step 1290 | Loss: 0.5898 | LR: 0.000020
[2026-02-27 05:49:06,165][__main__][INFO] - Epoch 2 | Step 1300 | Loss: 0.3398 | LR: 0.000020
[2026-02-27 05:49:06,165][__main__][INFO] - Epoch 2 | Step 1300 | Loss: 0.4922 | LR: 0.000020
[2026-02-27 05:49:12,870][__main__][INFO] - Epoch 2 | Step 1310 | Loss: 0.4434 | LR: 0.000020
[2026-02-27 05:49:12,871][__main__][INFO] - Epoch 2 | Step 1310 | Loss: 0.3906 | LR: 0.000020
[2026-02-27 05:49:19,211][__main__][INFO] - Epoch 2 | Step 1320 | Loss: 0.4316 | LR: 0.000020
[2026-02-27 05:49:19,212][__main__][INFO] - Epoch 2 | Step 1320 | Loss: 0.3672 | LR: 0.000020
[2026-02-27 05:49:26,222][__main__][INFO] - Epoch 2 | Step 1330 | Loss: 0.4141 | LR: 0.000020
[2026-02-27 05:49:26,222][__main__][INFO] - Epoch 2 | Step 1330 | Loss: 0.4082 | LR: 0.000020
[2026-02-27 05:49:32,558][__main__][INFO] - Epoch 2 | Step 1340 | Loss: 0.3828 | LR: 0.000020
[2026-02-27 05:49:32,559][__main__][INFO] - Epoch 2 | Step 1340 | Loss: 0.3750 | LR: 0.000020
[2026-02-27 05:49:39,217][__main__][INFO] - Epoch 2 | Step 1350 | Loss: 0.3340 | LR: 0.000020
[2026-02-27 05:49:39,217][__main__][INFO] - Epoch 2 | Step 1350 | Loss: 0.5273 | LR: 0.000020
[2026-02-27 05:49:45,911][__main__][INFO] - Epoch 2 | Step 1360 | Loss: 0.3027 | LR: 0.000019
[2026-02-27 05:49:45,911][__main__][INFO] - Epoch 2 | Step 1360 | Loss: 0.4434 | LR: 0.000019
[2026-02-27 05:49:52,569][__main__][INFO] - Epoch 2 | Step 1370 | Loss: 0.4473 | LR: 0.000019
[2026-02-27 05:49:52,570][__main__][INFO] - Epoch 2 | Step 1370 | Loss: 0.3496 | LR: 0.000019
[2026-02-27 05:49:59,275][__main__][INFO] - Epoch 2 | Step 1380 | Loss: 0.4863 | LR: 0.000019
[2026-02-27 05:49:59,276][__main__][INFO] - Epoch 2 | Step 1380 | Loss: 0.4492 | LR: 0.000019
[2026-02-27 05:50:05,614][__main__][INFO] - Epoch 2 | Step 1390 | Loss: 0.3359 | LR: 0.000019
[2026-02-27 05:50:05,614][__main__][INFO] - Epoch 2 | Step 1390 | Loss: 0.5664 | LR: 0.000019
[2026-02-27 05:50:12,631][__main__][INFO] - Epoch 2 | Step 1400 | Loss: 0.3301 | LR: 0.000019
[2026-02-27 05:50:12,632][__main__][INFO] - Epoch 2 | Step 1400 | Loss: 0.4492 | LR: 0.000019
[2026-02-27 05:50:18,964][__main__][INFO] - Epoch 2 | Step 1410 | Loss: 0.3184 | LR: 0.000019
[2026-02-27 05:50:18,965][__main__][INFO] - Epoch 2 | Step 1410 | Loss: 0.4570 | LR: 0.000019
[2026-02-27 05:50:25,650][__main__][INFO] - Epoch 2 | Step 1420 | Loss: 0.4258 | LR: 0.000019
[2026-02-27 05:50:25,650][__main__][INFO] - Epoch 2 | Step 1420 | Loss: 0.2871 | LR: 0.000019
[2026-02-27 05:50:32,374][__main__][INFO] - Epoch 2 | Step 1430 | Loss: 0.3457 | LR: 0.000019
[2026-02-27 05:50:32,374][__main__][INFO] - Epoch 2 | Step 1430 | Loss: 0.3105 | LR: 0.000019
[2026-02-27 05:50:38,716][__main__][INFO] - Epoch 2 | Step 1440 | Loss: 0.4375 | LR: 0.000019
[2026-02-27 05:50:38,716][__main__][INFO] - Epoch 2 | Step 1440 | Loss: 0.4883 | LR: 0.000019
[2026-02-27 05:50:45,793][__main__][INFO] - Epoch 2 | Step 1450 | Loss: 0.5898 | LR: 0.000018
[2026-02-27 05:50:45,794][__main__][INFO] - Epoch 2 | Step 1450 | Loss: 0.4473 | LR: 0.000018
[2026-02-27 05:50:52,127][__main__][INFO] - Epoch 2 | Step 1460 | Loss: 0.4258 | LR: 0.000018
[2026-02-27 05:50:52,128][__main__][INFO] - Epoch 2 | Step 1460 | Loss: 0.4160 | LR: 0.000018
[2026-02-27 05:50:59,142][__main__][INFO] - Epoch 2 | Step 1470 | Loss: 0.3867 | LR: 0.000018
[2026-02-27 05:50:59,143][__main__][INFO] - Epoch 2 | Step 1470 | Loss: 0.3281 | LR: 0.000018
[2026-02-27 05:51:05,483][__main__][INFO] - Epoch 2 | Step 1480 | Loss: 0.4590 | LR: 0.000018
[2026-02-27 05:51:05,484][__main__][INFO] - Epoch 2 | Step 1480 | Loss: 0.4180 | LR: 0.000018
[2026-02-27 05:51:12,162][__main__][INFO] - Epoch 2 | Step 1490 | Loss: 0.4121 | LR: 0.000018
[2026-02-27 05:51:12,162][__main__][INFO] - Epoch 2 | Step 1490 | Loss: 0.5898 | LR: 0.000018
[2026-02-27 05:51:18,884][__main__][INFO] - Epoch 2 | Step 1500 | Loss: 0.4883 | LR: 0.000018
[2026-02-27 05:51:18,885][__main__][INFO] - Epoch 2 | Step 1500 | Loss: 0.3633 | LR: 0.000018
[2026-02-27 05:51:25,214][__main__][INFO] - Epoch 2 | Step 1510 | Loss: 0.5078 | LR: 0.000018
[2026-02-27 05:51:25,215][__main__][INFO] - Epoch 2 | Step 1510 | Loss: 0.4258 | LR: 0.000018
[2026-02-27 05:51:32,292][__main__][INFO] - Epoch 2 | Step 1520 | Loss: 0.3887 | LR: 0.000018
[2026-02-27 05:51:32,293][__main__][INFO] - Epoch 2 | Step 1520 | Loss: 0.5938 | LR: 0.000018
[2026-02-27 05:51:38,632][__main__][INFO] - Epoch 2 | Step 1530 | Loss: 0.5547 | LR: 0.000018
[2026-02-27 05:51:38,633][__main__][INFO] - Epoch 2 | Step 1530 | Loss: 0.3535 | LR: 0.000018
[2026-02-27 05:51:45,642][__main__][INFO] - Epoch 2 | Step 1540 | Loss: 0.4180 | LR: 0.000018
[2026-02-27 05:51:45,643][__main__][INFO] - Epoch 2 | Step 1540 | Loss: 0.3535 | LR: 0.000018
[2026-02-27 05:51:51,983][__main__][INFO] - Epoch 2 | Step 1550 | Loss: 0.5820 | LR: 0.000017
[2026-02-27 05:51:51,983][__main__][INFO] - Epoch 2 | Step 1550 | Loss: 0.4570 | LR: 0.000017
[2026-02-27 05:51:58,321][__main__][INFO] - Epoch 2 | Step 1560 | Loss: 0.3203 | LR: 0.000017
[2026-02-27 05:51:58,322][__main__][INFO] - Epoch 2 | Step 1560 | Loss: 0.4746 | LR: 0.000017
[2026-02-27 05:52:05,387][__main__][INFO] - Epoch 2 | Step 1570 | Loss: 0.3496 | LR: 0.000017
[2026-02-27 05:52:05,387][__main__][INFO] - Epoch 2 | Step 1570 | Loss: 0.5625 | LR: 0.000017
[2026-02-27 05:52:11,722][__main__][INFO] - Epoch 2 | Step 1580 | Loss: 0.4512 | LR: 0.000017
[2026-02-27 05:52:11,722][__main__][INFO] - Epoch 2 | Step 1580 | Loss: 0.3809 | LR: 0.000017
[2026-02-27 05:52:18,747][__main__][INFO] - Epoch 2 | Step 1590 | Loss: 0.3184 | LR: 0.000017
[2026-02-27 05:52:18,748][__main__][INFO] - Epoch 2 | Step 1590 | Loss: 0.4512 | LR: 0.000017
[2026-02-27 05:52:25,084][__main__][INFO] - Epoch 2 | Step 1600 | Loss: 0.2520 | LR: 0.000017
[2026-02-27 05:52:25,084][__main__][INFO] - Epoch 2 | Step 1600 | Loss: 0.3867 | LR: 0.000017
[2026-02-27 05:52:32,145][__main__][INFO] - Epoch 2 | Step 1610 | Loss: 0.3457 | LR: 0.000017
[2026-02-27 05:52:32,145][__main__][INFO] - Epoch 2 | Step 1610 | Loss: 0.4238 | LR: 0.000017
[2026-02-27 05:52:38,479][__main__][INFO] - Epoch 2 | Step 1620 | Loss: 0.4238 | LR: 0.000017
[2026-02-27 05:52:38,479][__main__][INFO] - Epoch 2 | Step 1620 | Loss: 0.3965 | LR: 0.000017
[2026-02-27 05:52:44,814][__main__][INFO] - Epoch 2 | Step 1630 | Loss: 0.3770 | LR: 0.000017
[2026-02-27 05:52:45,134][__main__][INFO] - Epoch 2 | Step 1630 | Loss: 0.4785 | LR: 0.000017
[2026-02-27 05:52:51,806][__main__][INFO] - Epoch 2 | Step 1640 | Loss: 0.5234 | LR: 0.000017
[2026-02-27 05:52:51,806][__main__][INFO] - Epoch 2 | Step 1640 | Loss: 0.4082 | LR: 0.000017
[2026-02-27 05:52:58,144][__main__][INFO] - Epoch 2 | Step 1650 | Loss: 0.4355 | LR: 0.000016
[2026-02-27 05:52:58,145][__main__][INFO] - Epoch 2 | Step 1650 | Loss: 0.4219 | LR: 0.000016
[2026-02-27 05:53:05,187][__main__][INFO] - Epoch 2 | Step 1660 | Loss: 0.4766 | LR: 0.000016
[2026-02-27 05:53:05,188][__main__][INFO] - Epoch 2 | Step 1660 | Loss: 0.5234 | LR: 0.000016
[2026-02-27 05:53:11,519][__main__][INFO] - Epoch 2 | Step 1670 | Loss: 0.4395 | LR: 0.000016
[2026-02-27 05:53:11,520][__main__][INFO] - Epoch 2 | Step 1670 | Loss: 0.4805 | LR: 0.000016
[2026-02-27 05:53:18,241][__main__][INFO] - Epoch 2 | Step 1680 | Loss: 0.2891 | LR: 0.000016
[2026-02-27 05:53:18,241][__main__][INFO] - Epoch 2 | Step 1680 | Loss: 0.4473 | LR: 0.000016
[2026-02-27 05:53:24,939][__main__][INFO] - Epoch 2 | Step 1690 | Loss: 0.4199 | LR: 0.000016
[2026-02-27 05:53:24,940][__main__][INFO] - Epoch 2 | Step 1690 | Loss: 0.6133 | LR: 0.000016
[2026-02-27 05:53:31,659][__main__][INFO] - Epoch 2 | Step 1700 | Loss: 0.3379 | LR: 0.000016
[2026-02-27 05:53:31,659][__main__][INFO] - Epoch 2 | Step 1700 | Loss: 0.4844 | LR: 0.000016
[2026-02-27 05:53:38,349][__main__][INFO] - Epoch 2 | Step 1710 | Loss: 0.3867 | LR: 0.000016
[2026-02-27 05:53:38,349][__main__][INFO] - Epoch 2 | Step 1710 | Loss: 0.3926 | LR: 0.000016
[2026-02-27 05:53:44,693][__main__][INFO] - Epoch 2 | Step 1720 | Loss: 0.4453 | LR: 0.000016
[2026-02-27 05:53:44,694][__main__][INFO] - Epoch 2 | Step 1720 | Loss: 0.3750 | LR: 0.000016
[2026-02-27 05:53:51,787][__main__][INFO] - Epoch 2 | Step 1730 | Loss: 0.4258 | LR: 0.000016
[2026-02-27 05:53:51,787][__main__][INFO] - Epoch 2 | Step 1730 | Loss: 0.4414 | LR: 0.000016
[2026-02-27 05:53:58,138][__main__][INFO] - Epoch 2 | Step 1740 | Loss: 0.4062 | LR: 0.000016
[2026-02-27 05:53:58,139][__main__][INFO] - Epoch 2 | Step 1740 | Loss: 0.3730 | LR: 0.000016
[2026-02-27 05:54:04,833][__main__][INFO] - Epoch 2 | Step 1750 | Loss: 0.4102 | LR: 0.000015
[2026-02-27 05:54:04,833][__main__][INFO] - Epoch 2 | Step 1750 | Loss: 0.3711 | LR: 0.000015
[2026-02-27 05:54:11,507][__main__][INFO] - Epoch 2 | Step 1760 | Loss: 0.5000 | LR: 0.000015
[2026-02-27 05:54:11,507][__main__][INFO] - Epoch 2 | Step 1760 | Loss: 0.4902 | LR: 0.000015
[2026-02-27 05:54:18,260][__main__][INFO] - Epoch 2 | Step 1770 | Loss: 0.4395 | LR: 0.000015
[2026-02-27 05:54:18,261][__main__][INFO] - Epoch 2 | Step 1770 | Loss: 0.3984 | LR: 0.000015
[2026-02-27 05:54:24,955][__main__][INFO] - Epoch 2 | Step 1780 | Loss: 0.4004 | LR: 0.000015
[2026-02-27 05:54:24,956][__main__][INFO] - Epoch 2 | Step 1780 | Loss: 0.3711 | LR: 0.000015
[2026-02-27 05:54:31,294][__main__][INFO] - Epoch 2 | Step 1790 | Loss: 0.5508 | LR: 0.000015
[2026-02-27 05:54:31,295][__main__][INFO] - Epoch 2 | Step 1790 | Loss: 0.3906 | LR: 0.000015
[2026-02-27 05:54:37,971][__main__][INFO] - Epoch 2 | Step 1800 | Loss: 0.3340 | LR: 0.000015
[2026-02-27 05:54:37,971][__main__][INFO] - Epoch 2 | Step 1800 | Loss: 0.4336 | LR: 0.000015
[2026-02-27 05:54:44,701][__main__][INFO] - Epoch 2 | Step 1810 | Loss: 0.4844 | LR: 0.000015
[2026-02-27 05:54:44,702][__main__][INFO] - Epoch 2 | Step 1810 | Loss: 0.3770 | LR: 0.000015
[2026-02-27 05:54:51,454][__main__][INFO] - Epoch 2 | Step 1820 | Loss: 0.4883 | LR: 0.000015
[2026-02-27 05:54:51,454][__main__][INFO] - Epoch 2 | Step 1820 | Loss: 0.5508 | LR: 0.000015
[2026-02-27 05:54:58,224][__main__][INFO] - Epoch 2 | Step 1830 | Loss: 0.4453 | LR: 0.000015
[2026-02-27 05:54:58,224][__main__][INFO] - Epoch 2 | Step 1830 | Loss: 0.3672 | LR: 0.000015
[2026-02-27 05:55:04,925][__main__][INFO] - Epoch 2 | Step 1840 | Loss: 0.4941 | LR: 0.000015
[2026-02-27 05:55:04,925][__main__][INFO] - Epoch 2 | Step 1840 | Loss: 0.3477 | LR: 0.000015
